Rating,Review,Timestamp
1,sardar_aslam6 TikTok Team My Account TikTok So Please Unfreeze My Account And Viral My Video Please Don't Udervirew My Video 😞,2024-11-14 16:02:00
5,Good,2024-11-14 16:01:52
1,For you my account,2024-11-14 16:00:13
5,Niha Akter,2024-11-14 16:00:13
3,Its cool i just hate that i cant download all the videos i like.,2024-11-14 16:00:04
5,It's awesome,2024-11-14 15:59:41
5,This is a great 👍,2024-11-14 15:59:29
5,Masum,2024-11-14 15:59:28
5,Nice,2024-11-14 15:59:02
5,Plz dear tik tok team cheak my acconut plz viral my all video and views like prablim plz solved plz plz plz unfireez my account thanks,2024-11-14 15:57:43
5,TikTok team please unfaries my account and for you please help me account name Fahad ktk 19,2024-11-14 15:56:16
3,Will reach out to you,2024-11-14 15:55:27
1,hasan Gaaysga Dg,2024-11-14 15:54:58
5,MAMA JAWODEMARCO JAWODEMARCO,2024-11-14 15:54:30
1,Good,2024-11-14 15:52:29
5,Good,2024-11-14 15:52:19
5,Funny thing was these videos,2024-11-14 15:50:49
5,Best experience I recommend it,2024-11-14 15:50:40
5,Karak king account please unbanned 🥰🥰🥰🥰,2024-11-14 15:49:00
5,Hello TikTok team unfreeze my account,2024-11-14 15:48:00
1,Hi tik took viral karo,2024-11-14 15:47:49
5,For You Tik tok my account,2024-11-14 15:47:22
1,Tiktok pls give us monetization in srilanka like u give usa 🇺🇸 and uk 🇬🇧,2024-11-14 15:44:39
5,Good,2024-11-14 15:44:10
5,It makes me happy,2024-11-14 15:43:38
5,Why my account is not creating,2024-11-14 15:42:21
1,Nice,2024-11-14 15:41:55
5,I love TikTok,2024-11-14 15:41:46
5,Ahmad Mughal,2024-11-14 15:41:25
4,Sajida,2024-11-14 15:38:24
1,My love tiktok,2024-11-14 15:33:45
5,Anisa c/casiis c/laahi,2024-11-14 15:33:37
4,Nice ok thanks,2024-11-14 15:33:06
2,Won't open. Phone says app has a bug that the developer needs to fix and update before it can be used again.,2024-11-14 15:30:41
1,The app wont let me in the app whenever i go out of the app and go to robloz and more games it keeps kicking me from the app . I have to restart my device for it to work.,2024-11-14 15:30:38
5,Dear TikTok team please vairall my account please love you😘,2024-11-14 15:28:24
5,বেস্ট অ্যাপ ইন দা ওয়ার্ল্ড,2024-11-14 15:27:49
5,Please karak king account open,2024-11-14 15:27:32
1,NYC app,2024-11-14 15:22:56
4,Asa Kgj,2024-11-14 15:18:54
5,"Its so good it won't let me enter the app, probably my phone problem tbh",2024-11-14 15:16:29
5,My name is Rehmat ullah,2024-11-14 15:16:02
2,ok,2024-11-14 15:14:12
5,Loving it,2024-11-14 15:11:57
1,Tik toke,2024-11-14 15:10:53
5,"This app is great app,so amzing app,good app",2024-11-14 15:10:48
2,Good,2024-11-14 15:09:44
1,Mashallah ♥️ it has expose many different creatures including in Pakistan and around the world very dangerous app destroyed manys life as well doing it in the future,2024-11-14 15:07:26
2,Good app,2024-11-14 15:06:08
5,❤️❤️❤️,2024-11-14 15:05:47
1,"VERY FAKE APP, UNINSTALL!!, when you download this app this china people will figure out your telephone and keep monitoring your movements, for example I wrote in the comment section en Spanish, PUEDO VER LA CHAQUETA! IN ENGLISH, CAN I SEE THE JACKET! STUPID TIK TOK SAID IS SEXUAL VIOLENCE! BECAUSE CHINESE PEOPLE HAS A VERY TINY EYES.",2024-11-14 15:05:04
1,Tik,2024-11-14 15:03:25
5,I like these app,2024-11-14 15:02:26
5,Please viral my account TikTok teim,2024-11-14 15:01:33
2,"Dear TikTok Support Team, I am reaching out regarding the recent ban on my account (username: [la_0ma13]). I believe this action may have been a mistake, as I strive to follow TikTok's Community Guidelines and Terms of Service at all times. I would greatly appreciate it if you could review my account and provide any details regarding the specific reasons for this action. If any content was found to be in violation, I am more than willing to correct any issues and ensure that my content aligns",2024-11-14 15:01:08
4,Please tik tok them vilr my account i love you tik tok ❤️❤️❤️❤️,2024-11-14 15:00:49
5,Very cool,2024-11-14 14:58:07
5,It is a very good app,2024-11-14 14:55:53
5,❤❤❤my Tik Tok for you,2024-11-14 14:54:47
5,Great app,2024-11-14 14:54:44
5,good apps,2024-11-14 14:54:34
5,Mere account ko viral karo 😞,2024-11-14 14:54:01
1,একটা বোকাচোদা এপস..!,2024-11-14 14:52:45
5,TikTok is the best,2024-11-14 14:52:01
1,It's not working properly,2024-11-14 14:47:45
5,Nicé 👋,2024-11-14 14:45:47
1,Good,2024-11-14 14:44:36
2,UMARHAYAT,2024-11-14 14:43:50
1,As creepy as all the rest.,2024-11-14 14:42:21
5,Please TikTok team remove my account warning 😞😞😞😞⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️,2024-11-14 14:41:33
5,Is amazing ❤️,2024-11-14 14:39:01
5,myatswe,2024-11-14 14:38:09
5,Tiktok a very intresting app 😊😊😊😊,2024-11-14 14:36:09
5,Far you like video account,2024-11-14 14:35:59
1,Nice TikTok,2024-11-14 14:34:31
5,Dileep Bast,2024-11-14 14:34:11
5,TikTok Mon combat,2024-11-14 14:33:42
5,Good,2024-11-14 14:28:40
5,Please TikTok 🥺🥺🥺🙏😭😞 My video foryou 10k follower complete me TikTok plz plz TikTok account name is uamirking7617 plz unfreeze my account I love you 😘 I Miss you Uamir King 7617 10k follower complete me please 🥺🥺😭🙏,2024-11-14 14:27:42
5,Good,2024-11-14 14:26:58
5,SaifAli,2024-11-14 14:26:23
1,Bill kul gandi app hai bacho ko kharab karti hai,2024-11-14 14:26:05
5,The best app ever in my phone,2024-11-14 14:22:22
3,Good,2024-11-14 14:19:20
2,Tik tokfouyou views video 10M,2024-11-14 14:19:06
5,Please 🥺 Karak king Ki account unbanned Karo 🥺 please yar please,2024-11-14 14:16:33
1,My experience this app is not good because I have this app 4 years and last week I find my account get banned 🚫 if I know I did something against lower I won't come and post this but i won't advise anyone to download it,2024-11-14 14:13:22
5,please my account for 1 million followers I'd @.sahil.khan41 💞SAHIL KHAN 💞 Please please please 🙏🙏🙏🙏🙏🙏🙏🙏 🫀🫀🫀🫀🫀🫀🫀🫀,2024-11-14 14:06:06
5,Adliali,2024-11-14 14:05:59
5,Live in a country boy,2024-11-14 13:59:56
1,Tuttitok,2024-11-14 13:59:48
5,নাইস,2024-11-14 13:59:28
5,Please tik tok walla saport me plz😣🙏🙏🙏 @noman_khan11 viral my video,2024-11-14 13:58:17
5,Shakeel Ahmad,2024-11-14 13:57:21
1,I hates tiktok,2024-11-14 13:56:29
5,I want money,2024-11-14 13:54:31
3,my account is still suspended and it's been over 5 months.,2024-11-14 13:54:29
5,Nice app,2024-11-14 13:53:42
1,"This app is misbehaving. It can't even load pictures anymore. For goodness, sake, fix the damn bugs. Even the videos load faster than the photos. Now the app isn't showing me any profile pictures of the video that is playing. I am not able to see the profile photos of the users anymore. It's not even showing in the comment section. Tiktok please fix my bugs",2024-11-14 13:53:29
1,it doesnt let me apeal ik 16 years old and it decided to make me age restricted couse it doesnt think that and i cant change it i cant send messeges so im mad its bad,2024-11-14 13:52:33
1,I luv it 💚,2024-11-14 13:52:28
5,𝐃𝐞𝐚𝐫 𝐓𝐢𝐤𝐓𝐨𝐤 𝐭𝐞𝐚𝐦 𝐃𝐨𝐧'𝐭 𝐮𝐧𝐝𝐞𝐫 𝐑𝐞𝐯𝐢𝐞𝐰 𝐦𝐲 𝐯𝐢𝐝𝐞𝐨 𝐩𝐥𝐞𝐚𝐬𝐞 Please viral My video All please please please 🥺 please 🙏 Love you 💕😘 Viral My account please,2024-11-14 13:51:54
5,Please live in my Gmail account activation,2024-11-14 13:51:12
5,Please karak king account an band,2024-11-14 13:50:23
5,SWARA KENYA ZINGA LA MTAANI,2024-11-14 13:49:48
1,Country is lost to this app. So much hate and lies. So much sheep. Review might get deleted because one star because anyone who has a brain and does actual looking into knows how this app is ran.,2024-11-14 13:49:35
5,It's very very excilent and I love it so much and I will give this 500/500,2024-11-14 13:49:29
5,😫😫🤣🤣,2024-11-14 13:49:08
5,Worldcoin account app,2024-11-14 13:46:16
5,Hello TikTok team please unbanned my tikotoker Afnan margun account please unbanned in 24hours,2024-11-14 13:46:02
5,Super super app in.......?,2024-11-14 13:45:41
5,Ok,2024-11-14 13:44:21
1,DO NOT UPDATE OR PICTURE-IN-PICTURE FUNCTION WILL NOT WORK,2024-11-14 13:43:28
5,Good,2024-11-14 13:41:41
5,what's going on I can't open my tiktok account please do something about this,2024-11-14 13:41:13
5,Very nice,2024-11-14 13:40:30
1,Not bad,2024-11-14 13:39:08
5,Tiktok is the best download and start making money on tiktok now,2024-11-14 13:39:04
5,My tiktok foryou,2024-11-14 13:38:41
1,Distaeb,2024-11-14 13:37:51
1,"Hey TikTok team please remove the Account warning from my official account ""shaheershah75"" This is my account please remove the warning I'm very very sorry for my hateful comments I will never do again any hateful comments but please remove the warning from my account 🙏🏻😔🥺😭😭",2024-11-14 13:37:33
5,Nice,2024-11-14 13:37:24
5,- lak kora...,2024-11-14 13:37:22
2,Good,2024-11-14 13:36:46
1,Mahar saba. Jutt doshr jsksbdb,2024-11-14 13:35:22
5,live open kr do,2024-11-14 13:34:48
5,Please my account viral please 100k views please my account unfreeze please viral my account unfreeze my account viral shafiq9162 😓😓😓😓😓😓😓😓😓😓😓😓😓😓😓😓😓😓😓 please,2024-11-14 13:32:03
4,Tiktok team mera account ma videos pa views q nae aa rahe hain 0 he hai ab plZz unfreeze my account plzzzzz,2024-11-14 13:31:15
5,Hello dear tik Tok team please solve my problem I am contact creator view problem my contact Sindhi shayari Sindhi poetry please check my account my account username mr_munwar_ali_011 please dear tik talk team solve my problem please visit my account and solve my problem thanks dear tiktok team,2024-11-14 13:29:51
5,Hossen,2024-11-14 13:29:48
1,"Why is it that every time I do a tiktok trend with my younger sisters they always block my account, this is my third time and I am over 13",2024-11-14 13:27:45
1,Please tik took teem my account viaral for you,2024-11-14 13:26:28
1,I got banned cause my account is monitored by my parents,2024-11-14 13:26:17
5,how to earning from this app please I giving you 5 star,2024-11-14 13:24:54
5,"Only issue right now, not sure if it was because of the recent update but everytime I click on comments it makes the phone direction/other option buttons at the bottom go white and doesn't bring up the comments and then I can't scroll to the next video, only the previous, so have to come off and close tiktok to start again. It sometimes corrects after however long. When I've saved a video to see if it works it won't show my saved videos on my profile. Just in case someone sees this and corrects.",2024-11-14 13:22:55
5,Is cool,2024-11-14 13:21:15
4,1M LIKE please,2024-11-14 13:20:11
5,good for break time,2024-11-14 13:20:03
1,"When I open it, it takes me out of it.. now I'll have to install it again🙂🥴",2024-11-14 13:18:19
5,it's amazing,2024-11-14 13:15:10
4,Nice app,2024-11-14 13:13:52
5,Fabulous,2024-11-14 13:13:11
5,"i like the app, alot, but thei are lots of malfunctions like random sounds pip uo when scrolling",2024-11-14 13:12:58
1,TikTok Account unfreeze,2024-11-14 13:10:23
5,Morning 🌞,2024-11-14 13:07:56
5,Please dear Tiktok team viral my Tiktok account @muhammad.talha.ali306 please please,2024-11-14 13:06:28
1,"Hello Tik tok tem , may acuccnt issue .wornig .plasss unfreeze may account will by really thankful to you .tik tok",2024-11-14 13:05:54
4,Maru,2024-11-14 13:05:09
5,How do people make stickers it's nearly impossible,2024-11-14 13:04:13
5,Please TikTok team please my account unfreez please support me 😭💔🙏🙏🙏🙏🙏🙏🙏🙏🙏😭🥺🥺🤍 account name haqmeer123please support me 😭💔💔🙏🥺🥺🤍🤍🤍🤍 account unfreez please support,2024-11-14 13:04:07
1,تطبيق لا يحترم جمهوره العريض وذلك لأن القائمين على هذا التطبيق يتصرفون معنا بتعالٍ واضح. فلا يحترمون حرياتنا في التعبير. وأغلب إجراءاتهم مبنية على سوء الظن.,2024-11-14 13:02:25
5,Bilal Schaikh,2024-11-14 13:02:02
5,Account ww,2024-11-14 13:01:30
5,System,2024-11-14 12:59:42
5,Like it,2024-11-14 12:59:32
5,Teu,2024-11-14 12:59:30
2,Un freez may account plzz,2024-11-14 12:59:11
1,"টিকটক আইডি একবার ব্যান্ড হওয়ার পরে আর খুলতে দেয় না, রেড লাইন দিয়ে দেয় এইমাত্র তাদের অফিশিয়াল আইডি তে কথা বললাম যেই মোবাইলে একবার tik Tok ব্যান্ড হবে সেই মোবাইলে আর tik Tok খোলা যাবে না যারা tik Tok আইডি জন্য আরেকটা মোবাইল কিনতে পারবে না তখন তারা কি করবে আমি রিপোর্ট দিলাম",2024-11-14 12:57:37
1,Good apps,2024-11-14 12:56:05
5,Good,2024-11-14 12:53:32
5,thanks you so much tik tok All team My Name is Ali babar magasi My tiktok Account Name ali_babar745 Nice name Ali babar magasi Video foryou page please tik tok team sport Me,2024-11-14 12:53:20
4,Nice,2024-11-14 12:52:34
5,Nice,2024-11-14 12:51:49
5,ok,2024-11-14 12:51:24
1,So a meme gets a strike but sexual harassment gets nothing?!,2024-11-14 12:50:35
5,👋 hi This is a good,2024-11-14 12:49:36
5,Woow,2024-11-14 12:47:18
1,Nice app,2024-11-14 12:43:59
1,Don't find live,2024-11-14 12:43:43
5,Not helpful,2024-11-14 12:43:26
5,FUN Can be a drink 😠🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻🤜🏻😋😋😋😋😋,2024-11-14 12:42:20
5,Hi TikTok This Is My New Official Account Please Viral My New Account @hamzajaved3490,2024-11-14 12:35:36
5,التطبيق سيء جدا,2024-11-14 12:32:47
4,i don't have dark mood,2024-11-14 12:32:00
1,PLEZZZZ SPOTS For You trading for 6,2024-11-14 12:31:43
5,Amazing,2024-11-14 12:31:21
5,Love it so much,2024-11-14 12:31:06
5,Good,2024-11-14 12:30:01
5,Good,2024-11-14 12:28:04
2,It's just a matter of time,2024-11-14 12:27:36
4,Hello tiktok team Hope you are fine . A warring is coming to my account I am sorry for my mistake it first did not understand the rules I hope such mistake will not happen please reviews my account and help me,2024-11-14 12:27:08
5,It is the good experience of the tik tok of all the messages are unread,2024-11-14 12:26:50
2,I have teem working hand on tik tok for quite some time and have teem porking very good videos Please check My account and unfreeze ti thanks,2024-11-14 12:23:38
5,Plz TikTok team my account unfreeze monetize @RIND__025__KING,2024-11-14 12:22:51
5,Best experience,2024-11-14 12:18:40
5,Wow betta tiktok,2024-11-14 12:18:13
5,Just wish I could share pictures in messenger.,2024-11-14 12:15:03
2,Plaza one request for me you are unbanned me frind ACCOUNT KARAK KING plaza your request plzzzzz,2024-11-14 12:15:01
5,Good,2024-11-14 12:14:57
5,1M❤️ছাই,2024-11-14 12:13:48
2,"This app I'm giving 2 stars because of it community rules that can be very confusing adding very or no explanation at all for the removal of sound and video, on the contrary,it's my belief that this app has a discimatory action to some created content over the same yet similar content, fix this bugs please",2024-11-14 12:11:37
5,Hello TikTok Team please supporting @790sarkarr account please 🥺😭 That is my dream plz completely my dream plz 😭,2024-11-14 12:09:58
1,In this region most results are arabic content. Add language filters please.,2024-11-14 12:09:21
5,It's TikTok.its the best,2024-11-14 12:06:52
4,Zarik gouri king,2024-11-14 12:05:41
1,"Is a total disaster , the worst app I have ever come across.i am very disappointed. The space is just crazy",2024-11-14 12:05:16
5,This app helps me alot especially when it comes to me doing search of project works assigned to me in school.,2024-11-14 12:02:11
5,Nais,2024-11-14 12:00:58
5,🙂🙂,2024-11-14 12:00:52
4,Good app,2024-11-14 12:00:24
1,Flko,2024-11-14 12:00:22
2,@💫🥰. . 😄:@Daily vedios ❤️:Hello TikTok Team..... I'm uploading my content AI generated for a long time but it's not getting more views and not bei,2024-11-14 11:59:21
5,After use many years Good But features and filter Are boring Please Make good Filter and Viral videos paid option On and Auto music on,2024-11-14 11:57:36
5,Waliullah,2024-11-14 11:56:16
1,why we cant have effect for greenscreen? can you fix it?,2024-11-14 11:54:19
5,lavar,2024-11-14 11:54:03
1,It keeps on saying Tiktok not responding even after I updated,2024-11-14 11:51:02
5,Good,2024-11-14 11:46:36
5,Weather,2024-11-14 11:45:35
2,"Love the app, but struggling to report a hacked account! There's no clear way to contact support or report issues within the app. Tried multiple channels, but no response. Frustrating experience. Please improve support options, TikTok!",2024-11-14 11:45:08
2,Hello TikTok Team I upload my original content on TikTok and I work hard on TikTok but still my video is not going viral my TikTok account is freeze so please Unfreeze my account Thanks 🙏,2024-11-14 11:44:59
5,I'm very happy to use this app Will u please provide earning in tiktok,2024-11-14 11:42:54
5,Nice,2024-11-14 11:42:29
5,Hello TikTok team my friend account UNband please I love user karak 👑 p😭😭😭😭😭😭,2024-11-14 11:41:04
5,Please please follow me ❤️🥹,2024-11-14 11:40:58
1,This app always has some kind of issue. I just wanna doom scroll but videos are lagging. I did everything I could but videos just won't load.,2024-11-14 11:40:43
5,☠️🇦🇷🇧🇩🇸🇦😵,2024-11-14 11:40:01
5,tiktok is a app where you watch and entertain yourself I'm have good the opportunity with people you do not know are people you know I enjoy everyday,2024-11-14 11:36:58
5,I am a lady,2024-11-14 11:35:58
5,Tik tok please 100k followers malak. akbar. khan,2024-11-14 11:35:53
5,৫৫ ঘছবতঢ়যমরড়লথঢহড়দফণদড়তধধতববণদণফণলণদঙদদঙফলণশবশবণলশণণফলঙফঙধফবফববচভচঢভছভছভথভথভয়ছথণথঢথঢথঢরথঢঢরঢরঢযঢযঢযঢযঢযঢযঢযমযযমঢঢথঠথ্রদমদফতদবছবছশঢছঢঢথঢফ্থঢঢথফথঢথফঢহথঢফফদণছঢফথঢথঢথঢফথষঢথষঢছঘঠজঘফজষঢষজঢজষফজষফজণজণষদণষজষবজষণণজবজঙডছশঠজঙদণবদণবদণবণদষদষণণজফজঙডজনঙঙজঠঙজঠছঠঘজঙঠজঙডজনণ ঙবসথঢশছণথশমথশমজণবজণষদষণদণবদণদশঢুরভররঢথঘথঘরঘরঘরঙরঙরঙররঙথঙথঙঙথথঙথঙ,2024-11-14 11:34:51
5,🤮🤮🤮🤮,2024-11-14 11:34:02
2,Tiktok is very hard working Naushera khushhab,2024-11-14 11:33:33
5,10k followrs Pliz 😟😟😟😟,2024-11-14 11:32:40
5,Very nice,2024-11-14 11:30:10
5,"I love tiktok, i wish i could rate it more than 5 stars",2024-11-14 11:29:23
1,Useinig,2024-11-14 11:29:04
5,It's good to make a video with capcut And good to make a private message,2024-11-14 11:27:17
3,i love this app,2024-11-14 11:26:47
1,Bad app,2024-11-14 11:25:18
5,Key piaeedurdu english,2024-11-14 11:24:59
5,Dear TikTok team please unband karak king account please 🥺🥺🥺 Thinking I love you TikTok team I miss you slowmo King karak king Thinks TikTok ❤️,2024-11-14 11:24:51
5,Hy dear I am using tiok tok account plzzzz viral my videos and viral my account 😔👍,2024-11-14 11:24:31
1,It keeps freezing to the point it won't load the page.,2024-11-14 11:24:02
5,It's good,2024-11-14 11:22:44
1,Please TikTok team viral My account please 🙏🙏🙏🙏🙏 please 🙏🙏 TikTok team 🙏😭🙏 please to tk afridi47 👑MALAK👑,2024-11-14 11:22:38
5,Very nice app,2024-11-14 11:20:40
5,Nice,2024-11-14 11:20:09
5,waa aps fiiican soo dagso😂,2024-11-14 11:18:13
5,You are the company,2024-11-14 11:16:05
2,"Tiktok won't open at all, it is the katest version of the app too.",2024-11-14 11:14:41
4,Ibrarkhan,2024-11-14 11:14:25
1,Allow the live in pakistan,2024-11-14 11:13:28
4,For you 💯,2024-11-14 11:13:26
2,Tik tik please my id for you ma la jao,2024-11-14 11:13:02
5,V good,2024-11-14 11:10:17
1,TIK TOK APP IS NOT OPENING OR WORKING. It states there is a BUG ON THE TIK TOK APP. BEWARE!,2024-11-14 11:07:58
2,ঙযডপটচজহগড়ৃুিব্াকতদঃোেরনস পচজ,2024-11-14 11:05:16
5,Good,2024-11-14 11:04:16
5,Very nice,2024-11-14 11:04:15
1,No view's even when good videos are done.,2024-11-14 11:00:41
1,Thavadi ma di phudi tictok alyo kuti Daya bachyo,2024-11-14 11:00:07
5,LOVE IT,2024-11-14 10:58:50
5,Good,2024-11-14 10:58:28
5,Please 🙏🥺 my prand account band karak King 👑😭😭😭no bind,2024-11-14 10:57:16
1,Scary vids,2024-11-14 10:55:50
1,একটা অনেক ভালো ❤️,2024-11-14 10:55:06
4,Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos. Please check my account and unfreeze thanks Tiktok Username (......... ) my gmail (..........) ________,2024-11-14 10:54:44
1,Dear TikTok team unfreezmyaccount please viral video 1million+views 😭😭😥😥 @nimra_216,2024-11-14 10:54:31
5,AL Tik tok team unfreez My account plz 😭😭😭😭😭🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 @awais.sindhi400,2024-11-14 10:54:08
1,Very bad my tiktok is not opening and i have data is not opening,2024-11-14 10:53:02
5,Good app,2024-11-14 10:47:36
1,"there are a lot of concerning things about the app like products that help with theft,racism, transphobia,homophobia,bullying,death threats, childeren that are under 13, sexually explicit photos or videos sometimes of minors ,talking about harming themselves,and with photos,faking illnesses. they don't do anything when you report it which technically it is they're job to monitor the app that they made it's a little good but would recommend a different one.",2024-11-14 10:45:20
5,Gujjar G,2024-11-14 10:42:51
5,New tool watch and earn kab aay ga,2024-11-14 10:42:46
5,Best app tiktok best of best app,2024-11-14 10:42:08
5,YRR YAH BHOT ARNA LAG GAYI HA KIA MASLA MESSAGES PA AJEEB HI KAR DIA HA SABW,2024-11-14 10:41:24
5,Nice,2024-11-14 10:41:05
1,superb app it is a video platform,2024-11-14 10:40:35
5,This app is amazing. I love its arrangement. Love u tiktok,2024-11-14 10:35:58
1,Tati hai ye tati,2024-11-14 10:34:45
1,Please TikTok my account 1M like please please please 🙏🙏🙏🙏🙏🙏 🙏🙏🥲💯💯,2024-11-14 10:31:28
1,App stopped working a few days ago due to a bug and will now not open at all until developer provided an update.,2024-11-14 10:28:33
5,Please TikTok team my account 😭 viral kro please for you Please account viral kro @꧁𓊈𒆜🆂🅴🅱🅶🅷🅰🆃... 𒆜𓊉꧂ @chef...of... bakakhel Please thank you,2024-11-14 10:27:57
5,Thank,2024-11-14 10:27:37
2,Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos. Please check my account and unfreeze thanks Tiktok Username. Sharoonsabir371 my gmail. Sharoonsabir68gmail. Com,2024-11-14 10:26:43
1,Please my toktok account viral please please @@mahran_khann1 please😩🤐😩😩😩😩😩😩😩😩😩😥😥😥😥😥,2024-11-14 10:26:33
1,The fact yall let an abortion video on the app plus the cats getting....yall need to get your stuff straight keeping videos like that up,2024-11-14 10:25:47
5,Dear TikTok team plz unfreez my account call_me_basu_77 Plz unfreez my account love you 💔🥺🥺🥺🥺,2024-11-14 10:25:19
5,For you trick,2024-11-14 10:23:39
5,Faisalabbas,2024-11-14 10:21:15
5,Hi assalamualaikum tik tok team my brother account unbanned plz plz 😭😭😭😭😭🥲🥲🥲 unbanned plz request afnan margun,2024-11-14 10:20:47
1,i want to change my tiktok profile pic but failed every time,2024-11-14 10:20:23
1,"Forces those who dont have it to get it just to view a shared link. Full of ads, trash content and is at fault for low ability to concentrate for huge numbers of population at this point. Should be globally banned.",2024-11-14 10:19:27
1,Awara app,2024-11-14 10:16:37
5,I love this app,2024-11-14 10:14:32
5,MalikMuneeb,2024-11-14 10:14:08
5,پلیز میرا اکاؤنٹ وائرل کر دیں 1 لاکھ ویوز اجائیں پلیز اپ کا بہت بہت شکریہ ہوگا ٹیکٹوک ہمارا اکاؤنٹ کو وائرل کر دیں فالوور 1 ملین فالور ہو جائے پلیز ہمارا اکاؤنٹ کرو اپ کا بہت بہت شکریہ ہوگا ملک مظہر پلے اکاؤنٹ کا نام ہے,2024-11-14 10:12:46
5,Unman Juutt,2024-11-14 10:10:45
5,Vilayat ali781,2024-11-14 10:10:23
4,I like This 😍,2024-11-14 10:08:38
5,tiktok video viral pleas🥺,2024-11-14 10:07:51
5,Tik Tok my id 🆔 not showing live,2024-11-14 10:07:33
4,Wow,2024-11-14 10:07:27
5,Bilalkhianniaizi,2024-11-14 10:04:08
5,Please Mera account veral nahi ho raha hi please Mera account veral krdo please 🥺🥺🥺 please thank you so much ❤️❤️❤️ account unfreeze my account unfreeze my account unfreeze my account,2024-11-14 10:02:28
5,Tiktok team please 10K FOLLOWERS please my account viral my all videos please 🙏,2024-11-14 10:01:38
3,used,2024-11-14 09:59:45
1,The app is constantly freezing and shutting down. Keeps making me restore and log back in,2024-11-14 09:58:35
5,"Having fun , love all the different stuff",2024-11-14 09:56:41
5,Dear tiktok team plz viral my videos plz🙏😢😥😰😰 @halar.rind8,2024-11-14 09:56:31
5,Excellent,2024-11-14 09:56:26
5,hi Khairmuhammad,2024-11-14 09:55:27
2,Please unfreeze my account......... TikTok team,2024-11-14 09:53:49
4,Too addicting. I've wasted whole days just doom scrolling. I wouldn't recommend this app for children or people with attention disorders.,2024-11-14 09:53:39
3,আআ,2024-11-14 09:53:08
5,Pleas dear TikTok team Unbanned my friend tiktok account Pleas 😥😥😥🥺🥺🥺 @S🥀B 34019 Pleas love you 😘 Miss you karak king,2024-11-14 09:52:21
3,This app is terrible if we upload a video first time it goes on For you after a time it stops forever 😔,2024-11-14 09:52:12
5,Mardan,2024-11-14 09:51:13
5,Growing up,2024-11-14 09:47:48
5,This app is good,2024-11-14 09:47:13
5,Entertaining. Love it,2024-11-14 09:47:13
5,Dear TikTok team please saport me and unfreeze my TikTok account 🤣🤣🤣🤣🤣🤣 please I love you so much 💕 please saport me and unfreeze my account please 😭😭😭😭😭😭😭😭😭😭😭😭😭,2024-11-14 09:46:22
5,Rahi. Boss,2024-11-14 09:46:08
5,Great app love it,2024-11-14 09:45:36
4,Please TikTok them unfreeze my account TikTok them thanks,2024-11-14 09:44:37
1,Thank,2024-11-14 09:43:17
5,Pleas dear Tik tok team Viral my acount pleas😥😥😳😳😳 @khuzaifabinharis Pleas love you😘,2024-11-14 09:42:42
5,Hi! Dear TikTok I am a new user on TikTok application please check my official account ..... And viral my all vedioes on TikTok for you Page....plzzz viral my vedioes..plzz Meri vedioes pay vewis a jay zyda Sy zyda,2024-11-14 09:42:04
2,Hello tiktok team‚ I 'm writing this to address an issue with my acount. I believe that my acount has been freezer. The reason for this seems to be the fact that my videos are not being recommended to others in their for you and explore page. To help you understand my problem I've attached a screenshot below. I kindly request your assistance in reviewing my acount and resolving this issue. Your kindly attention would be greatly. Thank you,2024-11-14 09:41:03
5,@gullhakeem4,2024-11-14 09:40:18
5,Bashir pathan,2024-11-14 09:39:57
4,Prince charming,2024-11-14 09:39:54
5,good,2024-11-14 09:38:17
5,I live In United States Please Live Option Not Available please Solved my problem,2024-11-14 09:37:14
5,❤️🚯❤️,2024-11-14 09:35:17
1,"Chalte Chalte band ho jata hai,",2024-11-14 09:35:00
5,л.д.эрдэнэбат.мн.ком.,2024-11-14 09:34:15
4,Delete,2024-11-14 09:33:43
1,It should banned because lot of people are turning their destination by showing nudity so,2024-11-14 09:33:35
5,Karake gan,2024-11-14 09:31:27
5,Good 👍,2024-11-14 09:30:50
5,Palaz TikTok team mara account viral foryou @anayatwazir1122,2024-11-14 09:30:39
4,চতডহহ,2024-11-14 09:28:11
1,Dear tiktok team! Please unfreeze my account @itx___arslan8,2024-11-14 09:27:24
5,nice app but i have problem to get views likes and followers please check this,2024-11-14 09:27:09
1,Full problem live option on Pakistan country please,2024-11-14 09:25:59
5,Pleas dear tiktok team Unbanned my friend tiktok account pleas😥😥😥🥺🥺🥺@madhosh 1 5 pleas love you😘 miss you madhosh 15,2024-11-14 09:25:06
5,Best network app ever,2024-11-14 09:23:22
5,Focus,2024-11-14 09:22:31
5,At YouTube player is absolutely the best free player app there is,2024-11-14 09:21:58
5,"এটা একটা কষ্টোদায়ক মাধ্যম, এটাতে ডুকলেই কষ্টের চরম সিমায় পৌছে যাই",2024-11-14 09:21:03
5,So nice to see,2024-11-14 09:20:42
